"offfarm_rep_number","offfarm_income_name","offfarm_label","offfarm_income_note","off_farm_income_no1","offfarm_year_round","offfarm_month","offfarm_month.apr","offfarm_month.aug","offfarm_month.dec","offfarm_month.feb","offfarm_month.jan","offfarm_month.jul","offfarm_month.jun","offfarm_month.mar","offfarm_month.may","offfarm_month.no_answer","offfarm_month.nov","offfarm_month.oct","offfarm_month.sep","off_farm_income_no3","offfarm_who_control_revenue","offfarm_who_control_revenue.Female_adult","offfarm_who_control_revenue.Female_Child","offfarm_who_control_revenue.Female_Youth","offfarm_who_control_revenue.Male_adult","offfarm_who_control_revenue.Male_Child","offfarm_who_control_revenue.Male_Youth","offfarm_who_control_revenue.no_answer","PARENT_KEY","KEY"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","jan feb apr mar may jun aug jul oct sep nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:b2eb7e00-27dd-462a-9e6b-ba70f05f64d4","uuid:b2eb7e00-27dd-462a-9e6b-ba70f05f64d4/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","feb jan mar apr may dec nov oct",1,0,1,1,1,0,0,1,1,0,1,1,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:18c07544-191c-452d-9b62-b86190b270ce","uuid:18c07544-191c-452d-9b62-b86190b270ce/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","nov jan feb mar apr may jun dec oct sep aug jul",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:fc71ea81-1243-40f8-ab42-611a7c98f596","uuid:fc71ea81-1243-40f8-ab42-611a7c98f596/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9b90c043-d1fc-4eda-b909-0a6d1552e7e7","uuid:9b90c043-d1fc-4eda-b909-0a6d1552e7e7/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:88020a5b-6350-4d97-a427-eb18f6e5bec1","uuid:88020a5b-6350-4d97-a427-eb18f6e5bec1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:71fd58dc-806b-45bb-833d-55822046793b","uuid:71fd58dc-806b-45bb-833d-55822046793b/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:e66ff6ab-addf-47c3-8576-9d955448ea40","uuid:e66ff6ab-addf-47c3-8576-9d955448ea40/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","feb jan apr mar may jun aug jul sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:f85ed0f0-6e45-449e-9fc0-aec7a390c4ed","uuid:f85ed0f0-6e45-449e-9fc0-aec7a390c4ed/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul sep aug oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:1ab67859-6a5d-4644-9285-1fbb8beecb57","uuid:1ab67859-6a5d-4644-9285-1fbb8beecb57/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:295603b1-8b5f-4cf3-93b6-ca5025a2bb6d","uuid:295603b1-8b5f-4cf3-93b6-ca5025a2bb6d/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:f6c97f94-14a4-4f67-b57f-a59549437542","uuid:f6c97f94-14a4-4f67-b57f-a59549437542/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jul aug sep jan feb mar apr may jun oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:83909832-e601-4ca7-b2ff-cb1c92be2e50","uuid:83909832-e601-4ca7-b2ff-cb1c92be2e50/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:34fca4e7-362d-46ea-a98e-a0e7ecec071f","uuid:34fca4e7-362d-46ea-a98e-a0e7ecec071f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul dec nov",1,0,1,1,1,1,1,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:d21f17af-ceae-4619-8af2-66c8c45b6e82","uuid:d21f17af-ceae-4619-8af2-66c8c45b6e82/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jul jun aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9b768d6d-01b5-4d1a-b4be-97a53de3d50a","uuid:9b768d6d-01b5-4d1a-b4be-97a53de3d50a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar jun apr may jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:74c776bb-af5a-42d1-8c44-47d1a86b3fc5","uuid:74c776bb-af5a-42d1-8c44-47d1a86b3fc5/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:03f0d2b3-79aa-4a24-ac73-0676446babd0","uuid:03f0d2b3-79aa-4a24-ac73-0676446babd0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jan feb mar apr jun may jul dec",1,0,1,1,1,1,1,1,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:3cfa5a83-2b12-4080-93fc-d8c84078e2ce","uuid:3cfa5a83-2b12-4080-93fc-d8c84078e2ce/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:8b0aaf47-f949-423c-b11e-d8adbcce8059","uuid:8b0aaf47-f949-423c-b11e-d8adbcce8059/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"remittances","Versements (envoi d'argent)",NA,NA,"Y","nov dec oct sep aug jul jun apr may mar feb jan",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:bce343b3-4c0f-41bf-b828-790489f46411","uuid:bce343b3-4c0f-41bf-b828-790489f46411/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","dec nov oct sep jan may feb mar",0,0,1,1,1,0,0,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:bce343b3-4c0f-41bf-b828-790489f46411","uuid:bce343b3-4c0f-41bf-b828-790489f46411/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_Youth",0,0,1,1,0,0,0,"uuid:465a8fa3-f3d2-4b37-8f7b-b4fdf2ec9612","uuid:465a8fa3-f3d2-4b37-8f7b-b4fdf2ec9612/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","dec nov sep jun may feb jan",0,0,1,1,1,0,1,0,1,0,1,0,1,NA,"Male_adult Female_Youth Female_Child",0,1,1,1,0,0,0,"uuid:465a8fa3-f3d2-4b37-8f7b-b4fdf2ec9612","uuid:465a8fa3-f3d2-4b37-8f7b-b4fdf2ec9612/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"Y","jan feb mar apr jun may jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:49d1e1ec-247e-4125-a844-0e376cacf0f9","uuid:49d1e1ec-247e-4125-a844-0e376cacf0f9/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","jan feb mar apr nov oct dec",1,0,1,1,1,0,0,1,0,0,1,1,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:b41780b0-a8e3-4d2e-9c4b-7994a2b3c9ae","uuid:b41780b0-a8e3-4d2e-9c4b-7994a2b3c9ae/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"Y","jan feb may mar apr jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:5bf8ac9c-4c4c-453a-b046-e856850e954f","uuid:5bf8ac9c-4c4c-453a-b046-e856850e954f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:f12e734d-8fa1-4c48-ae41-a07b3c79fc57","uuid:f12e734d-8fa1-4c48-ae41-a07b3c79fc57/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:528b94cc-f4a6-4f12-8479-0eada347d3a2","uuid:528b94cc-f4a6-4f12-8479-0eada347d3a2/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:c4c2dd6d-e011-46ef-af4e-345b02984816","uuid:c4c2dd6d-e011-46ef-af4e-345b02984816/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:b43eb474-ae69-404b-a302-1b56989fc9c0","uuid:b43eb474-ae69-404b-a302-1b56989fc9c0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:5648c7d1-a3d2-468e-8069-8298b25b76c0","uuid:5648c7d1-a3d2-468e-8069-8298b25b76c0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan mar feb apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:4ef95818-1e87-424a-9b7c-80e5ff6f1337","uuid:4ef95818-1e87-424a-9b7c-80e5ff6f1337/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jan feb mar apr may jun jul dec",1,0,1,1,1,1,1,1,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:6c4260cc-0888-4da5-b352-8ac236384cd5","uuid:6c4260cc-0888-4da5-b352-8ac236384cd5/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","jan feb mar apr may jun oct nov dec",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:a4a21609-07d9-487e-b6be-615c34101536","uuid:a4a21609-07d9-487e-b6be-615c34101536/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"Y","jan feb mar apr oct nov dec sep",1,0,1,1,1,0,0,1,0,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:6357e9ae-d930-4462-8d1b-42f33f131014","uuid:6357e9ae-d930-4462-8d1b-42f33f131014/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","jan feb mar apr may oct nov dec",1,0,1,1,1,0,0,1,1,0,1,1,0,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:4089a024-80b9-4a06-84d8-5dd84e5fd917","uuid:4089a024-80b9-4a06-84d8-5dd84e5fd917/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun nov oct dec",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"no_answer",0,0,0,0,0,0,1,"uuid:40810bbe-a3e0-428e-9251-41d3225fed47","uuid:40810bbe-a3e0-428e-9251-41d3225fed47/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul nov dec",1,0,1,1,1,1,1,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:6e0c083f-9bf2-4a2e-8416-ddfd4d92e7ec","uuid:6e0c083f-9bf2-4a2e-8416-ddfd4d92e7ec/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun nov dec oct",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:38f935e9-bd81-4e06-959e-f0e030c3ed3a","uuid:38f935e9-bd81-4e06-959e-f0e030c3ed3a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","feb nov apr jun",1,0,0,1,0,0,1,0,0,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:3d7bc151-1a21-441c-9fda-7c658243f389","uuid:3d7bc151-1a21-441c-9fda-7c658243f389/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jul jun aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:7c578d57-a341-443c-b42a-f900df8dd806","uuid:7c578d57-a341-443c-b42a-f900df8dd806/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","feb jan mar apr may jun oct nov dec",1,0,1,1,1,0,1,1,1,0,1,1,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:72206dfd-365a-46fd-83ad-50d21d09dcc4","uuid:72206dfd-365a-46fd-83ad-50d21d09dcc4/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","jun may jan feb mar apr jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:b1e2661d-efc0-4fc4-862b-d864d5414872","uuid:b1e2661d-efc0-4fc4-862b-d864d5414872/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar may apr jun aug jul sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:b1e2661d-efc0-4fc4-862b-d864d5414872","uuid:b1e2661d-efc0-4fc4-862b-d864d5414872/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:7195dbec-a86d-4d16-bc70-9478d5fe5868","uuid:7195dbec-a86d-4d16-bc70-9478d5fe5868/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","mar feb jan apr may",1,0,0,1,1,0,0,1,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:cb55b244-93f7-4cfd-b390-85ed4e6e72d6","uuid:cb55b244-93f7-4cfd-b390-85ed4e6e72d6/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","jul jun may apr",1,0,0,0,0,1,1,0,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:245dc15f-d35a-4858-9ac2-350e7383ba20","uuid:245dc15f-d35a-4858-9ac2-350e7383ba20/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:4a6679e9-b92e-4d1a-87bf-33bacb7ff4a0","uuid:4a6679e9-b92e-4d1a-87bf-33bacb7ff4a0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:4809354e-f9cc-4e5a-94b9-91321181e3d0","uuid:4809354e-f9cc-4e5a-94b9-91321181e3d0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"remittances","Versements (envoi d'argent)",NA,NA,"Y","jan feb mar apr may jun jul aug oct nov sep dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult Female_Youth Male_adult",1,0,1,1,0,0,0,"uuid:46c8b22f-78fb-44ba-af0c-bd6a67dfcfd1","uuid:46c8b22f-78fb-44ba-af0c-bd6a67dfcfd1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","dec nov oct sep aug jul jun may apr mar feb jan",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:df137828-628c-4e2f-8b3c-f06d26a4a891","uuid:df137828-628c-4e2f-8b3c-f06d26a4a891/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","dec oct apr jul jun",1,0,1,0,0,1,1,0,0,0,0,1,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:0d872834-7868-438a-87ab-99f433f32181","uuid:0d872834-7868-438a-87ab-99f433f32181/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","dec oct sep feb apr jun",1,0,1,1,0,0,1,0,0,0,0,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:8780af7e-220b-4b5b-9ef5-276362f5960b","uuid:8780af7e-220b-4b5b-9ef5-276362f5960b/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug nov sep oct dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:2abc0d92-6850-40ed-b330-290c81057b98","uuid:2abc0d92-6850-40ed-b330-290c81057b98/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","dec nov oct aug jul sep may jun apr mar feb jan",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:f889653f-1312-4d5c-bb7c-c602cce25e95","uuid:f889653f-1312-4d5c-bb7c-c602cce25e95/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"no_answer",0,0,0,0,0,0,1,"uuid:aa399a74-b8b0-4ff3-9f73-5ffbb5cbc6bd","uuid:aa399a74-b8b0-4ff3-9f73-5ffbb5cbc6bd/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jul jun may apr mar feb jan dec",1,0,1,1,1,1,1,1,1,0,0,0,0,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:f261283a-c632-4f37-b8a2-9c3984549b77","uuid:f261283a-c632-4f37-b8a2-9c3984549b77/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:b38cc01a-c3a3-4f6d-ac35-54fd2bfba033","uuid:b38cc01a-c3a3-4f6d-ac35-54fd2bfba033/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:5c015694-e876-4131-9c9d-4dde061ea6ee","uuid:5c015694-e876-4131-9c9d-4dde061ea6ee/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep dec nov oct",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:82ae8db9-86a7-40f4-aa6b-6c228929dd4b","uuid:82ae8db9-86a7-40f4-aa6b-6c228929dd4b/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jan feb mar nov dec",0,0,1,1,1,0,0,1,0,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:89e04ba3-f93d-4ad3-9c1f-aa735acb2c67","uuid:89e04ba3-f93d-4ad3-9c1f-aa735acb2c67/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun nov dec",1,0,1,1,1,0,1,1,1,0,1,0,0,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:c8457af5-b785-4bbf-97d7-309c97c6ad33","uuid:c8457af5-b785-4bbf-97d7-309c97c6ad33/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
